55500.154868292 -0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
55500.254817292 0.000170 0.001274 0.006644 -0.011035 -0.011889 -0.006407 0.999848
55500.354766259 0.000234 0.000343 0.012872 -0.027984 -0.025319 -0.016827 0.999146
55500.454715292 -0.000711 0.005030 0.009977 -0.032874 -0.031858 -0.016588 0.998814
55500.554814292 -0.003824 0.010780 0.004289 -0.027803 -0.032104 -0.015457 0.998978
55500.654763292 -0.001769 0.014624 0.005352 -0.025981 -0.047918 -0.014070 0.998414
55500.754712292 -0.000699 0.011321 0.007667 -0.031544 -0.047693 -0.014034 0.998265
55500.854811235 -0.001116 0.011633 0.008926 -0.028474 -0.054740 -0.020288 0.997888
55500.954760292 0.000459 0.022624 0.004782 -0.015092 -0.061806 -0.018962 0.997794
55501.054709264 -0.006083 0.031584 -0.004469 0.003186 -0.044681 -0.022379 0.998746
55501.154658292 -0.009722 0.037881 -0.012164 0.016900 -0.022310 -0.022754 0.999349
55501.254757292 -0.002723 0.043705 -0.009162 0.018014 -0.038087 -0.007818 0.999081
55501.354706292 -0.007219 0.045316 -0.009838 0.012087 -0.024966 -0.001021 0.999615
55501.454655330 -0.014857 0.047160 -0.013628 0.013830 -0.004706 -0.004129 0.999885
55501.554754264 -0.016564 0.046660 -0.009552 0.007814 -0.031447 -0.010216 0.999423
55501.654703292 -0.015203 0.046629 -0.006592 -0.005199 -0.045004 0.001282 0.998972
55501.754652292 -0.016631 0.046248 -0.003774 -0.017496 -0.046494 0.004230 0.998756
55501.854601292 -0.018583 0.045301 -0.001057 -0.040154 -0.016013 0.000384 0.999065
55501.954700264 -0.017623 0.035360 0.000456 -0.046053 0.015487 -0.022092 0.998575
55502.054649259 -0.009044 0.014533 0.011634 -0.106450 -0.013263 -0.056399 0.992629
55502.154598263 0.002267 -0.007405 0.024208 -0.164261 -0.060264 -0.080190 0.981303
55502.254697263 0.012350 -0.026668 0.027686 -0.199625 -0.066269 -0.088529 0.973612
55502.354646292 0.025700 -0.045781 0.026859 -0.226878 -0.056052 -0.109919 0.966076
55502.454595292 0.045795 -0.065033 0.033237 -0.257013 -0.084511 -0.124487 0.954623
55502.554544263 0.065869 -0.076478 0.034050 -0.257787 -0.082431 -0.133239 0.953414
55502.654643268 0.085202 -0.087783 0.034208 -0.254096 -0.076102 -0.141173 0.953789
55502.754592263 0.104431 -0.096397 0.036709 -0.256092 -0.087136 -0.129042 0.954029
55502.854541292 0.121606 -0.103384 0.034164 -0.248229 -0.093733 -0.115579 0.957203
55502.954640292 0.141457 -0.106263 0.030730 -0.240603 -0.108996 -0.098144 0.959478
55503.054589292 0.158903 -0.102787 0.025791 -0.228998 -0.120073 -0.075661 0.963025
55503.154538292 0.172761 -0.094649 0.018997 -0.211924 -0.128367 -0.055494 0.967228
55503.254487235 0.185753 -0.084544 0.013741 -0.192880 -0.137917 -0.042682 0.970543
55503.354586292 0.202012 -0.069876 0.009481 -0.170580 -0.148480 -0.039775 0.973280
55503.454535292 0.212267 -0.043792 -0.003092 -0.142595 -0.147741 -0.027184 0.978315
55503.554484259 0.198567 -0.009168 -0.028179 -0.123615 -0.139264 -0.008038 0.982477
55503.654583258 0.162567 0.032880 -0.063131 -0.100009 -0.103738 0.007648 0.989534
55503.754532292 0.112876 0.088526 -0.100317 -0.073777 -0.052154 0.031585 0.995409
55503.854481258 0.065082 0.160638 -0.126576 -0.043889 -0.013912 0.064563 0.996851
55503.954430263 0.029280 0.238394 -0.137166 0.003418 0.018182 0.083035 0.996375
55504.054529292 0.023677 0.304022 -0.131709 0.045719 0.027527 0.077837 0.995537
55504.154478258 0.059073 0.349464 -0.109601 0.068761 -0.012133 0.060533 0.995721
55504.254427258 0.120886 0.368675 -0.085787 0.074823 -0.058163 0.024633 0.995194
55504.354526292 0.193177 0.358725 -0.060092 0.066035 -0.103432 -0.028832 0.992023
55504.454475258 0.260672 0.327773 -0.036892 0.041899 -0.153147 -0.075463 0.984427
55504.554424263 0.309433 0.279509 -0.019371 -0.002644 -0.198785 -0.106189 0.974270
55504.654373292 0.328061 0.216053 -0.015405 -0.053403 -0.210104 -0.126145 0.968035
55504.754472258 0.316351 0.143013 -0.026705 -0.110692 -0.200021 -0.138519 0.963614
55504.854421292 0.280858 0.067200 -0.049897 -0.171920 -0.167761 -0.143109 0.960114
55504.954370263 0.223814 -0.005437 -0.076294 -0.227730 -0.119790 -0.140012 0.956131
55505.054469292 0.146527 -0.069563 -0.100118 -0.277105 -0.054826 -0.122044 0.951479
55505.154418263 0.063331 -0.131487 -0.106138 -0.311882 0.014837 -0.106060 0.944066
55505.254367292 -0.002255 -0.191916 -0.100466 -0.338839 0.071541 -0.107355 0.931958
55505.354316292 -0.038409 -0.251483 -0.083419 -0.361662 0.097772 -0.122016 0.919105
55505.454415292 -0.033980 -0.291924 -0.065189 -0.387090 0.086696 -0.113297 0.910938
55505.554364263 0.009019 -0.315257 -0.041273 -0.397156 0.034778 -0.102141 0.911386
55505.654313292 0.081233 -0.313335 -0.024724 -0.383576 -0.035684 -0.094097 0.918010
55505.754412258 0.155146 -0.278059 -0.010650 -0.352472 -0.109752 -0.059212 0.927476
55505.854361258 0.211301 -0.228523 -0.001094 -0.299724 -0.161556 -0.039793 0.939405
55505.954310244 0.248488 -0.169807 0.007630 -0.244415 -0.188888 -0.029459 0.950639
55506.054259272 0.269674 -0.107617 0.010958 -0.200093 -0.203651 -0.013382 0.958285
55506.154358282 0.273411 -0.043754 0.016811 -0.161004 -0.210410 -0.000649 0.964264
55506.254307258 0.261446 0.016654 0.011313 -0.126457 -0.207135 0.012303 0.970027
55506.354256263 0.233055 0.067610 -0.006686 -0.097449 -0.188115 0.022206 0.977048
55506.454355291 0.189964 0.112972 -0.025171 -0.080472 -0.162369 0.039519 0.982649
55506.554304258 0.138656 0.149948 -0.043397 -0.067928 -0.124887 0.054553 0.988339
55506.654253263 0.085335 0.179855 -0.058066 -0.059402 -0.081510 0.068733 0.992524
55506.754202263 0.029705 0.205132 -0.066326 -0.048893 -0.035469 0.085910 0.994470
55506.854301291 -0.018909 0.231579 -0.069068 -0.036914 -0.000471 0.108594 0.993400
55506.954250263 -0.045745 0.248784 -0.056662 -0.019481 0.012434 0.111769 0.993465
55507.054199263 -0.041056 0.261133 -0.040021 -0.005355 0.002123 0.106046 0.994345
55507.154298263 -0.010041 0.269478 -0.022779 0.006565 -0.025634 0.094203 0.995201
55507.254247291 0.037337 0.274763 -0.002246 0.013872 -0.066514 0.079518 0.994515
55507.354196263 0.095385 0.275325 0.021883 0.013062 -0.114660 0.054785 0.991807
55507.454145291 0.157035 0.274717 0.051328 0.008846 -0.167354 0.037271 0.985152
55507.554244263 0.208754 0.274262 0.087054 0.010648 -0.220385 0.024757 0.975041
55507.654193291 0.240469 0.279906 0.116760 0.017701 -0.257733 0.023279 0.965773
55507.754142234 0.246479 0.297046 0.133180 0.027411 -0.281736 0.039343 0.958293
55507.854241263 0.226742 0.321528 0.128531 0.041259 -0.278206 0.064584 0.957459
55507.954190263 0.190763 0.344413 0.110034 0.057265 -0.252097 0.083940 0.962352
55508.054139291 0.144481 0.364956 0.087684 0.069207 -0.221377 0.113317 0.966107
55508.154238234 0.090707 0.375074 0.061365 0.076039 -0.180407 0.139649 0.970654
55508.254187291 0.036925 0.369933 0.032896 0.072863 -0.128048 0.151597 0.977401
55508.354136291 -0.007828 0.351464 0.008222 0.058929 -0.080275 0.152361 0.983295
55508.454085263 -0.041810 0.323565 -0.011149 0.043372 -0.042150 0.151488 0.986607
55508.554184291 -0.062487 0.286422 -0.024945 0.020053 -0.015645 0.139154 0.989944
55508.654133291 -0.068246 0.246096 -0.036620 -0.004851 -0.000273 0.120056 0.992755
55508.754082791 -0.060146 0.203063 -0.043668 -0.032005 0.003985 0.093128 0.995132
55508.854181262 -0.039733 0.159152 -0.045793 -0.058259 -0.003497 0.067089 0.996039
55508.954130262 -0.006474 0.119622 -0.040233 -0.082808 -0.026794 0.044424 0.995214
55509.054079291 0.038834 0.090275 -0.027057 -0.099191 -0.061904 0.028721 0.992726
55509.154028291 0.092273 0.072624 -0.005519 -0.107058 -0.110284 0.015364 0.987998
55509.254127262 0.147070 0.070082 0.021256 -0.100990 -0.157077 0.001957 0.982407
55509.354076262 0.196324 0.085378 0.048670 -0.084134 -0.203244 -0.003077 0.975502
55509.454025262 0.233745 0.115266 0.071686 -0.055434 -0.241645 -0.000533 0.968780
55509.554124291 0.255488 0.155839 0.085730 -0.022247 -0.267925 0.009728 0.963134
55509.654073291 0.258614 0.201811 0.089959 0.011463 -0.279776 0.027811 0.959594
55509.754022262 0.239469 0.247232 0.080275 0.045112 -0.269001 0.042300 0.961152
55509.853971291 0.202413 0.288245 0.057305 0.068396 -0.241983 0.064564 0.965711
55509.954070243 0.154106 0.316896 0.025078 0.079001 -0.201205 0.088878 0.972305
55510.054019262 0.102573 0.329374 -0.007821 0.082969 -0.154026 0.104780 0.978986
55510.153968262 0.052788 0.324434 -0.035900 0.078912 -0.107506 0.119702 0.983812
55510.254067262 0.009448 0.304785 -0.056795 0.070119 -0.065988 0.126605 0.987269
55510.354016291 -0.018918 0.268478 -0.076524 0.046767 -0.034908 0.127199 0.990159
55510.453965257 -0.034754 0.219764 -0.092428 0.014904 -0.009140 0.111380 0.993624
55510.553914234 -0.031637 0.167924 -0.103790 -0.025654 0.000783 0.093707 0.995269
55510.654013262 -0.006671 0.116024 -0.104762 -0.065291 -0.010778 0.068467 0.995456
55510.753962262 0.036815 0.069363 -0.096604 -0.098810 -0.041559 0.039131 0.993468
55510.853911291 0.090677 0.035413 -0.077743 -0.124048 -0.087437 0.016591 0.988277
55510.954010234 0.145125 0.017711 -0.056544 -0.132230 -0.131132 -0.006337 0.982486
55511.053959291 0.192006 0.022034 -0.033543 -0.129746 -0.178615 -0.015263 0.975208
55511.153908262 0.226349 0.046998 -0.014347 -0.112043 -0.213702 -0.012761 0.970368
55511.253857291 0.245983 0.088883 -0.003702 -0.083729 -0.238907 -0.001735 0.967424
